REGISTRATION,NAME,DISAPPROVALS_BL,DISAPPROVALS_EN,DISAPPROVALS_FM,DISAPPROVALS_OM,NOTE_BL,NOTE_EN,NOTE_FM,NOTE_OM,ENGLISH,H_CLASS_PRES,ONLINE_TASKS,ABSENCES,PROFILE,PROFILE_N
920941,José dos Santos,0,0,0,0,7.2,7.3,7.1,6.3,0.0,6,5,3,HUMAN,3
502417,Ayrton Isom de Pereira,0,0,0,0,6.2,6.5,7.0,,0.0,4,0,4,HUMAN,3
971180,Isabela de Lins Blydacruylvic,0,0,0,0,6.7,5.9,5.5,,1.0,4,0,8,EXACTS,2
588440,Jackson Jardel da Silva de Arruda,0,0,0,0,6.7,7.2,5.2,,1.0,5,0,5,EXACTS,2
164129,Roberto de Peixoto Roei da Silva Neto,0,0,0,0,6.0,5.5,5.1,4.3,0.0,3,5,3,DIFFICULTY,1
136659,Isac da Silva,1,3,1,1,0.0,0.0,0.0,,1.0,3,2,4,DIFFICULTY,1
241606,Reginaldo Kauê Dutra Hosechi da Silva Júnior,0,0,0,0,6.3,4.8,5.5,4.8,1.0,2,5,3,EXACTS,2
581551,Guilherme da Silva de Cardoso Júnior,0,0,0,0,6.9,7.0,6.2,6.4,1.0,3,2,3,EXACTS,2
698238,Elano da Silva,1,1,1,3,0.0,0.0,0.0,0.0,0.0,9,4,3,DIFFICULTY,1
682719,Cristiane Suzy de Souza,0,0,0,0,6.0,5.3,6.4,,1.0,2,3,4,EXACTS,2
727213,José Jonathan Teze,0,0,1,1,6.1,5.8,0.0,0.0,0.0,4,3,2,DIFFICULTY,1
361781,Altino Nicolau de Britto Tepurni,0,0,0,0,6.9,6.7,6.4,,1.0,5,5,3,EXACTS,2
405514,Lino Félix de Fonseca,0,0,0,0,5.1,7.2,5.6,7.3,,4,6,3,EXACTS,2
462899,Cícero Inácio de Pascoal,1,1,1,1,0.0,0.0,0.0,0.0,0.0,4,2,6,DIFFICULTY,1
758626,Josiel Glaza,0,0,0,0,6.1,4.9,4.7,,1.0,4,5,5,EXACTS,2
948921,Cléber Ismael Schneider de Alcântara,0,0,0,0,6.3,6.6,5.5,,1.0,9,5,1,EXACTS,2
268987,Luciano Álvaro Nha,0,0,0,0,5.2,4.8,5.8,6.3,1.0,0,3,6,EXACTS,2
911780,Lígia Aymencle de Ferreira Ekrirnson,1,1,3,1,0.0,0.0,0.0,0.0,1.0,8,2,6,DIFFICULTY,1
116766,Velma Rangel,0,0,0,0,6.9,6.6,5.7,6.1,0.0,5,5,1,EXACTS,2
791456,Mário Ali de Pereira Espada Gades,0,0,0,0,6.3,6.7,5.4,5.8,1.0,2,4,6,EXACTS,2
686762,Otávio Davi de Rezende Frias,0,0,0,0,5.4,5.2,4.9,5.7,,5,3,5,DIFFICULTY,1
498936,Kevin da Silva de Rezende,0,0,0,0,6.5,6.2,5.0,,0.0,2,3,5,EXACTS,2
776246,Laura de Pacheco,0,0,0,0,5.6,6.7,6.7,5.1,1.0,3,2,4,HUMAN,3
807756,Ivete de Linhares da Silva Apier,0,0,0,0,6.9,6.5,5.3,6.0,1.0,2,5,2,EXACTS,2
696588,Chico Nilton Rosolaer Naves,0,0,0,0,7.1,7.0,5.0,6.5,,10,4,4,EXACTS,2
645216,Mel Nair de Barbosa,0,0,0,0,6.2,5.7,5.1,4.3,1.0,5,5,3,EXACTS,2
895682,Lucas Paim,0,0,0,0,6.7,6.8,5.0,4.8,1.0,4,2,3,EXACTS,2
784479,Osvaldo Shizakeke,0,0,0,0,7.4,7.0,6.6,,1.0,17,3,5,VERY_GOOD,4
818775,Fabíola Leila de Barbosa,1,1,1,1,0.0,0.0,0.0,0.0,1.0,4,3,4,DIFFICULTY,1
832418,Alessandre Kim Herrera,0,0,0,0,5.2,5.8,6.4,,1.0,3,0,4,EXACTS,2
113932,Natália Yolanda Roboul Gomes,0,0,0,0,5.5,6.0,4.8,4.9,1.0,5,4,3,DIFFICULTY,1
797286,Magali Mayara de Santo Antônio dos Santos,1,1,1,1,0.0,0.0,0.0,0.0,0.0,4,0,4,DIFFICULTY,1
543341,Patrícia de Azevedo,0,0,0,0,5.1,5.4,4.5,4.7,1.0,2,4,3,DIFFICULTY,1
120041,Matilde Nnado,0,0,0,0,6.0,6.2,7.5,6.1,0.0,3,1,6,HUMAN,3
904726,Zeca Tomáz Rosier de Angola Jardim,0,0,0,0,6.7,6.4,5.8,5.2,0.0,3,0,8,EXACTS,2
700098,Ariana Pires de Barbosa,3,1,1,1,0.0,0.0,0.0,0.0,0.0,9,5,3,DIFFICULTY,1
387834,Mara Yaov,0,0,0,0,5.7,5.9,5.5,5.1,0.0,3,2,4,DIFFICULTY,1
463676,Wilson Birne Dreiolman,1,3,3,3,0.0,0.0,0.0,,1.0,5,0,8,DIFFICULTY,1
117279,Maria Núbia Prolçu,0,0,0,0,6.5,5.9,6.6,5.3,0.0,8,4,2,EXACTS,2
664807,Marielle Nulceisuman,0,0,0,0,6.6,6.2,4.7,,,4,0,2,EXACTS,2
882587,Altino Hércules Cuniz Júnior,1,1,1,1,0.0,0.0,0.0,0.0,1.0,3,0,3,DIFFICULTY,1
136830,Wellington do Maranhão Onzern,0,0,0,0,6.5,6.3,7.7,,,7,5,2,HUMAN,3
885800,Otto de Santo Antônio Neto,0,0,0,0,5.7,6.4,5.0,5.4,0.0,5,5,3,EXACTS,2
926269,Severino Filipe Feapi,1,1,3,1,0.0,0.0,0.0,0.0,1.0,12,5,4,DIFFICULTY,1
733926,Cláudia Soraya Pimsza Nitsubune,1,3,1,1,0.0,0.0,0.0,,1.0,3,5,3,DIFFICULTY,1
104208,Orlando Mike de Ferraz Zaze,0,0,0,0,6.8,5.5,5.1,6.2,1.0,7,2,6,EXACTS,2
412164,Liane Raiane Earnman de Lins,0,0,0,0,6.1,6.6,5.7,,0.0,3,4,3,EXACTS,2
803357,Bárbara Igoefrirn,0,0,0,0,5.6,6.1,5.9,4.5,1.0,4,3,3,DIFFICULTY,1
769242,Nelson Ismael Ageuzsen Oeson,0,0,0,0,6.1,6.0,5.5,5.6,1.0,3,2,3,EXACTS,2
829244,Isabela da Gama dos Santos,0,0,0,0,7.2,7.2,7.8,7.0,0.0,10,7,1,VERY_GOOD,4
758685,Isac Ayan,0,0,0,0,6.6,6.7,5.1,6.1,1.0,3,2,6,EXACTS,2
502082,Mirela Tina dos Santos de Pereira,0,0,0,0,6.7,6.7,6.7,5.7,1.0,5,4,6,HUMAN,3
465299,Marilúcia Gilmara Mornfreoer Nime,0,0,0,0,7.1,7.0,5.8,,1.0,4,3,4,EXACTS,2
872882,Albina Margarete de Godoy,0,0,0,0,6.0,5.8,7.3,,1.0,2,2,4,HUMAN,3
167961,Manuela Luzia de Cardozo,0,0,0,0,6.3,6.2,5.0,5.4,,4,5,2,EXACTS,2
574107,Evelyn de Barbosa Eopiov,0,0,0,0,7.0,5.9,5.1,4.7,,4,4,2,EXACTS,2
261346,Maurício Baou Dede,0,0,0,0,7.1,5.9,5.6,,1.0,2,5,2,EXACTS,2
428954,Selena Anna dos Santos de Espanha,1,1,3,1,0.0,0.0,0.0,0.0,0.0,7,5,5,DIFFICULTY,1
256645,Leonara Guerra,0,0,0,0,5.7,4.8,5.1,5.3,1.0,2,5,3,EXACTS,2
740863,Victor Ozeu,1,1,1,1,0.0,0.0,0.0,0.0,1.0,2,0,5,DIFFICULTY,1
689924,Karina da Silva,3,1,1,1,0.0,0.0,0.0,0.0,,15,5,4,DIFFICULTY,1
533397,Kauê da Serra Ioernov Terceiro,1,1,3,1,0.0,0.0,0.0,0.0,1.0,2,3,4,DIFFICULTY,1
355820,Guiomar Camila Nunes,0,0,0,0,6.2,5.8,5.2,5.2,1.0,2,0,5,EXACTS,2
713338,Melissa de Paula,3,1,1,1,0.0,0.0,0.0,0.0,,5,0,4,DIFFICULTY,1
641492,Eliomar da Silva,0,0,0,0,6.6,6.0,4.9,,0.0,15,2,3,EXACTS,2
295223,Eliane Anne de Oliveira Ounson,0,0,1,1,5.9,4.3,0.0,0.0,,11,7,3,DIFFICULTY,1
849772,Alexandre Victor da Silva de Siqueira Júnior,0,0,0,0,4.6,4.3,6.0,5.4,0.0,9,6,3,EXACTS,2
370202,Sebastião Sanches,0,0,0,0,7.5,7.8,9.5,7.8,0.0,4,0,3,VERY_GOOD,4
653402,Carla de Leite da Cruz,0,0,0,0,6.7,6.8,5.7,,1.0,3,0,3,VERY_GOOD,4
516888,Sandra de Abreu dos Santos,1,1,1,1,0.0,0.0,0.0,,1.0,3,3,6,DIFFICULTY,1
105605,Isaías de Miranda da Mata,0,0,0,0,6.4,6.6,6.2,5.5,1.0,3,2,7,EXACTS,2
563436,Arthur Tezornvic de Arruda da Silva Júnior,1,1,1,1,0.0,0.0,0.0,0.0,0.0,2,0,3,DIFFICULTY,1
588110,Nicolas Táles de Oliveira,0,0,0,0,5.5,6.1,4.9,5.1,,5,4,3,EXACTS,2
879849,Juan da Silva de Vieira,0,0,0,0,6.4,5.9,6.9,5.8,,2,4,3,HUMAN,3
676801,Bóris Rosatto da Silva,0,0,0,0,6.1,5.5,6.9,5.8,0.0,5,5,3,HUMAN,3
854327,Leonardo Castelo,0,0,0,0,6.8,6.2,7.3,6.7,,11,6,2,HUMAN,3
861333,Marielle Márcia Duque,0,0,0,0,7.0,6.8,5.9,6.3,0.0,5,2,3,EXACTS,2
129410,Eva Zulmira de Uchôa Apumtrecy,0,0,0,0,6.8,6.7,5.4,,,4,5,3,EXACTS,2
598529,Alex Raí de Álvares,0,0,0,0,6.4,6.7,5.7,5.5,,4,4,3,EXACTS,2
104434,Eunice Bevea de Souza,0,0,0,0,6.9,6.5,5.6,6.1,,3,2,5,EXACTS,2
867012,Margarida Suzanne da Silva Tristão,0,0,0,0,7.0,6.8,6.3,6.4,,2,0,4,EXACTS,2
302397,Violeta da Lira,1,1,3,1,0.0,0.0,0.0,,1.0,3,0,4,DIFFICULTY,1
792839,Suzy Imiman de Lacerda,0,0,0,0,4.6,5.1,5.4,4.6,1.0,2,2,6,EXACTS,2
269742,Bernadete Naves Pycufimasov,3,3,1,1,0.0,0.0,0.0,,,9,4,6,DIFFICULTY,1
932292,Ney Jack Ifornson de Souza,0,0,0,0,6.3,6.3,6.4,4.7,0.0,4,5,3,EXACTS,2
681552,Bartolomeu Mário de Souza Ugyazzyrnman,0,0,0,0,7.1,6.8,6.2,6.0,0.0,4,5,2,EXACTS,2
471053,Jonathas da Gama de Farias Gomes,0,0,0,0,6.4,6.5,4.8,5.8,1.0,3,2,5,DIFFICULTY,1
339389,Evelyn Beatriz Kihonuyo,0,0,0,0,6.1,6.8,5.4,,,2,2,3,EXACTS,2
392400,Taís Tagu Jiyson,0,0,1,1,6.2,6.7,0.0,,1.0,4,2,6,DIFFICULTY,1
783550,Marcos Guyson de Borges Neto,0,0,0,0,6.2,6.0,5.7,5.5,1.0,7,4,3,EXACTS,2
988773,Itamar Fred da Rocha,0,0,0,0,5.4,5.9,5.0,4.9,,5,0,3,EXACTS,2
800517,Mara Tatiana Quoa,0,0,0,0,7.1,7.2,5.6,,1.0,2,2,2,EXACTS,2
626462,Lisa Gomes de Mello,0,0,0,0,6.7,6.4,5.2,5.4,0.0,3,0,3,EXACTS,2
863293,Jonathan Negrão de Alves Niaz,1,1,1,3,0.0,0.0,0.0,0.0,0.0,10,7,3,DIFFICULTY,1
972263,Vitória Tainá dos Santos da Silva,0,0,0,0,6.3,7.0,7.0,,1.0,9,4,2,VERY_GOOD,4
467643,Artur Humberto Aplanbaman Osanidlun de Alcântara,0,0,0,0,6.6,6.8,6.5,,1.0,16,2,4,EXACTS,2
890989,Elisângela Yoze dos Santos,0,0,0,0,5.4,5.3,5.0,5.2,1.0,2,3,3,DIFFICULTY,1
217757,Suzy Schneider da Silva,0,0,0,0,7.2,7.0,6.6,,,2,5,3,HUMAN,3
447033,Eric Plusaler,0,0,0,0,6.1,6.2,5.7,4.7,0.0,16,5,2,DIFFICULTY,1
893167,Osório da Costa de Simões Shimuwo,0,0,0,0,5.8,6.1,5.4,5.2,1.0,5,3,6,EXACTS,2
582923,Simão Marinho,1,3,3,3,0.0,0.0,0.0,0.0,1.0,6,2,3,DIFFICULTY,1
350091,Anakin Quirino de Drummond,0,0,0,0,4.9,4.9,5.3,5.5,0.0,5,2,6,EXACTS,2
671730,Viviane Wilma Jardim da Silva,3,3,1,1,0.0,0.0,0.0,0.0,0.0,2,0,6,DIFFICULTY,1
655128,Denis Lalavyman de Magalhães,0,0,0,0,6.2,5.8,6.5,5.9,,4,3,5,DIFFICULTY,1
596787,Jonas Enyuov de Barbosa Fivuer,0,0,0,0,7.7,7.9,7.9,8.1,,4,5,3,HUMAN,3
589903,Artur Walter Pires,0,0,0,0,7.0,7.5,7.7,7.0,1.0,4,4,2,HUMAN,3
401660,Roger Riuiã,0,0,0,0,5.0,5.4,4.6,4.7,0.0,2,0,6,DIFFICULTY,1
475989,Sebastião de Cerqueira Izpya,0,0,0,0,6.1,7.1,5.5,,1.0,5,5,3,EXACTS,2
642925,Leni Ana Portugal,0,0,0,0,6.6,7.3,5.9,5.3,0.0,5,3,5,EXACTS,2
254042,Diana Emwi,0,0,0,0,8.0,8.7,9.9,,0.0,14,6,2,EXCELLENT,5
729920,Denise de Lacerda Pires,0,0,0,0,5.3,5.3,6.4,4.6,0.0,7,4,3,EXACTS,2
448184,Soraya Ariel Ganeli Medezosu,0,0,0,0,7.3,6.8,6.2,,1.0,5,5,1,EXACTS,2
732088,Jussara de Rezende Dias,0,0,0,0,6.1,6.8,6.3,,,2,2,3,EXACTS,2
818964,José Nokabu,0,0,0,0,7.3,7.3,5.2,,,5,4,6,EXACTS,2
917754,Valéria Diana dos Santos,0,0,0,0,6.7,6.8,5.3,6.2,0.0,4,4,5,EXACTS,2
294127,Israel Martinho de Vasconcelos da Mata,0,0,0,0,5.9,5.7,5.2,5.8,,2,3,3,EXACTS,2
106778,Vinícius Décio de Gusmão,0,0,0,0,6.5,6.4,5.8,,1.0,2,5,3,EXACTS,2
547697,Célia da Silva,1,1,1,1,0.0,0.0,0.0,0.0,1.0,3,2,6,DIFFICULTY,1
937476,Olga Angélica Buho,0,0,0,0,6.6,6.6,6.5,,1.0,4,4,3,EXACTS,2
857139,Robert dos Santos de Peres,0,0,0,0,6.2,6.4,6.5,5.9,0.0,2,2,4,DIFFICULTY,1
953542,Antônio Herrera,0,0,0,0,6.6,7.0,7.0,6.6,,6,5,2,VERY_GOOD,4
176332,Daniel Nonoz Terceiro,3,1,1,3,0.0,0.0,0.0,,1.0,4,1,6,DIFFICULTY,1
710545,Otto Espryvic Júnior,0,0,0,0,6.8,6.5,5.7,5.4,1.0,2,0,4,EXACTS,2
330981,Wagner Tokemimo da Conceição,0,0,0,0,5.9,6.5,5.6,4.2,0.0,4,4,3,EXACTS,2
171795,Isaiane Roseli Jiko Tazo,0,0,0,0,5.7,5.3,5.5,6.6,0.0,5,2,6,EXACTS,2
641078,Elisângela Sílvia de Rezende,0,0,0,0,7.4,7.0,7.0,7.1,0.0,17,6,2,HUMAN,3
785457,Eleriane Vanessa de Álvares,0,0,0,0,5.3,4.7,5.9,5.8,1.0,6,3,5,EXACTS,2
587481,Wanda Camila Krakinigri dos Santos,0,0,0,0,7.2,7.3,6.9,6.5,0.0,3,5,4,VERY_GOOD,4
443248,Humberto Juan Ilgeal Júnior,0,0,0,0,5.9,6.0,5.3,6.3,1.0,2,3,3,EXACTS,2
355232,Rodrigo de Gonçalves,0,0,0,0,6.8,5.7,5.2,6.5,1.0,1,3,8,EXACTS,2
520863,Itamara de Barbosa,0,0,0,0,6.7,5.9,5.4,5.4,1.0,3,3,5,EXACTS,2
130572,Luigi Yugiko Franco,0,0,0,0,7.0,7.2,5.3,6.4,,4,2,6,EXACTS,2
739191,Nayara de Mendonça Oydre,0,0,0,0,7.2,7.1,7.4,6.6,0.0,12,2,3,VERY_GOOD,4
288528,Olga Fabiana da Silva,1,3,1,1,0.0,0.0,0.0,0.0,1.0,2,4,3,DIFFICULTY,1
267122,Frederico Iugri de Espanha Durebry,0,0,0,0,6.3,6.9,6.1,5.7,1.0,3,5,4,DIFFICULTY,1
255067,Jonathas Ismael de Paiva da Silva Dias,0,0,0,0,7.5,6.5,6.0,6.6,0.0,7,0,3,EXACTS,2
933257,Wagner Jacinto de Vasconcelos Terceiro,0,0,0,0,6.4,7.0,5.4,4.9,,4,2,6,DIFFICULTY,1
663097,Orlando Sebastião Detha,0,0,0,0,7.8,8.0,6.9,7.6,0.0,14,5,1,VERY_GOOD,4
854632,Álvaro Matheus Moivic,3,1,1,1,0.0,0.0,0.0,0.0,1.0,5,0,8,DIFFICULTY,1
485581,Tainara Engusão da Silva,0,0,0,0,6.8,7.0,4.8,5.8,1.0,3,5,6,DIFFICULTY,1
570950,Márcia Velma de Castro,0,0,0,0,7.4,8.0,7.0,,0.0,10,5,2,HUMAN,3
757440,Silvair de Bueno,0,0,3,1,6.1,4.5,0.0,0.0,,4,3,2,DIFFICULTY,1
533219,Adriana Mirian da Silva,0,0,0,0,6.7,5.7,5.7,5.7,0.0,2,2,4,EXACTS,2
755201,Mirian de Santo Antônio,0,0,0,0,6.6,7.1,6.2,,,2,2,6,EXACTS,2
834589,Ingrid de Alencar Plyvuman,0,0,0,0,7.0,7.0,7.1,6.5,0.0,14,2,6,HUMAN,3
133188,Ana Kogi Oarnisi,0,0,0,0,6.6,5.5,6.4,6.8,0.0,2,3,6,EXACTS,2
700271,Reinaldo de Magalhães,0,0,0,0,5.4,4.7,5.7,5.0,,3,2,7,DIFFICULTY,1
875114,Gilberto Osvaldo do Nascimento,0,0,0,0,7.7,8.3,8.9,7.5,1.0,13,6,3,EXCELLENT,5
188198,Tainá Gilmara de Souza,0,0,0,0,6.3,6.8,6.8,6.5,,9,0,2,HUMAN,3
505078,Demilson de Alvim,0,0,0,0,6.6,6.8,7.5,6.1,,4,5,1,VERY_GOOD,4
126763,Elisa Izas,0,0,0,0,5.2,6.8,5.9,6.7,1.0,12,2,6,DIFFICULTY,1
331542,Nilo Edinaldo Aody de Oliveira,0,0,0,0,5.2,4.8,6.6,5.1,1.0,5,5,2,DIFFICULTY,1
214047,Cícera Moreno,0,0,0,0,7.2,7.2,5.8,,1.0,2,0,4,EXACTS,2
299502,Eduarda Jebemlas Terceiro,0,0,0,0,4.8,5.1,5.1,4.9,1.0,2,1,7,EXACTS,2
351764,Leila Melanie de Iglesias,0,0,0,0,6.6,6.9,7.2,6.9,0.0,10,6,2,VERY_GOOD,4
280595,Vera Envial,1,1,1,3,0.0,0.0,0.0,0.0,1.0,2,4,5,DIFFICULTY,1
488684,Fabrício Ninee Martinez de Moreira,1,1,1,1,0.0,0.0,0.0,0.0,,7,2,7,DIFFICULTY,1
268951,Walter Fred da Silva do Rio,0,0,0,0,6.3,6.7,5.9,4.9,1.0,0,0,4,EXACTS,2
780176,Edu Caio Renyilson de Fernandes,0,0,0,0,6.7,5.9,4.8,5.4,0.0,3,6,3,DIFFICULTY,1
861314,Viviane de Pereira Omtoimão,0,0,1,3,7.0,5.7,0.0,0.0,1.0,3,1,6,DIFFICULTY,1
716617,Marielle da Silva,0,0,0,0,5.2,4.6,4.9,4.5,,2,5,3,DIFFICULTY,1
802179,Selena Dina Evenvic Câmara das Neves,0,0,0,0,7.2,6.5,6.5,,1.0,4,2,4,EXACTS,2
745179,Israel da Silva de Siqueira,0,0,0,0,5.8,6.3,5.3,5.7,1.0,6,4,3,EXACTS,2
445610,Sandro Edu Truorn Aidinov,0,0,0,0,6.5,6.3,5.8,,,8,5,1,EXACTS,2
603057,Marina Gutierrez,0,0,0,0,6.0,6.4,5.0,,0.0,3,4,3,DIFFICULTY,1
992212,Cícero Cavalcante de Fonseca,1,3,1,1,0.0,0.0,0.0,0.0,1.0,5,2,3,DIFFICULTY,1
318673,Adriana de Sampaio,3,1,1,1,0.0,0.0,0.0,0.0,,11,2,6,DIFFICULTY,1
849048,Rafaela Gutierrez de Madureira Ernfaote,0,0,0,0,6.4,5.5,6.4,5.9,0.0,4,5,1,EXACTS,2
196253,Tábata de Queiroz,0,0,0,0,6.2,5.5,5.9,6.4,1.0,2,0,4,EXACTS,2
311883,Eleonora da Silva,0,0,0,0,5.5,4.4,5.6,5.0,1.0,0,2,6,DIFFICULTY,1
764939,André de Pacheco do Amazonas,1,1,1,3,0.0,0.0,0.0,,1.0,9,0,3,DIFFICULTY,1
704454,Áureo Bralai,0,0,0,0,6.8,7.7,7.4,6.9,,4,2,2,HUMAN,3
962295,Wilson Cavalcante Duzyov,3,1,1,1,0.0,0.0,0.0,0.0,1.0,2,5,5,DIFFICULTY,1
329722,Caio Plínio de Diniz Pashi,0,0,0,0,7.5,7.5,7.9,5.8,0.0,20,7,1,EXCELLENT,5
915724,Eliomar Beatriz de Pereira,3,3,1,1,0.0,0.0,0.0,0.0,1.0,3,5,6,DIFFICULTY,1
250091,Josiane Roseli Rangel,0,0,0,0,5.5,5.6,4.9,5.1,1.0,1,2,4,DIFFICULTY,1
323480,Davi Edson Pinto Bideru,0,0,0,0,6.9,7.3,7.3,6.2,1.0,3,2,4,HUMAN,3
851578,Rafael Hamilton Rodrigues Neto,0,0,0,0,6.3,6.0,6.1,,0.0,3,0,3,DIFFICULTY,1
360449,Aurélio Marcelo do Paraná,0,0,0,0,5.3,5.2,5.9,4.4,1.0,2,3,4,DIFFICULTY,1
725194,Sâmia Aparecida Alavic de Souza,0,0,0,0,7.5,7.1,6.9,7.3,1.0,5,2,4,HUMAN,3
874638,Leonara Cliaman Câmara,0,0,0,0,6.4,6.2,4.9,4.8,1.0,3,0,5,EXACTS,2
212955,Maria Vlulyles Mercado,0,0,0,0,7.2,8.1,9.6,7.5,0.0,15,5,2,EXCELLENT,5
688609,Alessandre Nicolas de Soares,0,0,0,0,6.2,5.3,5.9,4.5,1.0,3,2,2,EXACTS,2
415546,Barnabé da Silva Ornopason,0,0,0,0,6.8,6.6,6.2,5.3,1.0,3,2,4,EXACTS,2
355143,Walderice de Vasconcelos Yogi Fearndeoan,0,0,0,0,6.9,6.5,6.5,6.3,1.0,4,4,3,VERY_GOOD,4
235013,Jair Nathan dos Pinhais,3,3,1,1,0.0,0.0,0.0,0.0,0.0,2,5,3,DIFFICULTY,1
137537,Demilson Braztte da Conceição,0,0,0,0,6.1,6.7,6.1,5.7,0.0,2,3,3,EXACTS,2
930492,Isaiane Quiorn de Alencar Nadilo,0,0,0,0,6.9,6.4,7.1,6.5,0.0,10,4,2,HUMAN,3
588946,Madalena de Gusmões,1,1,1,1,0.0,0.0,0.0,0.0,1.0,3,2,6,DIFFICULTY,1
931195,Joaquim Rivaldo Buarque,0,0,3,1,6.0,5.2,0.0,0.0,1.0,2,1,6,DIFFICULTY,1
787566,Gabrielle Lígia dos Santos Gomes,0,0,0,0,5.4,4.8,5.4,4.7,1.0,5,1,6,DIFFICULTY,1
422041,Maria Jussara de Brito Anean Feyenu,0,0,0,0,6.3,6.2,6.3,,,2,0,4,EXACTS,2
900201,Suzanne Raquel da Graça,0,0,0,0,6.2,5.5,7.7,4.7,0.0,5,5,3,HUMAN,3
173534,Vívian Bianca de Machado Leklomo,0,0,0,0,6.5,6.9,5.2,4.6,1.0,5,0,3,EXACTS,2
848571,Marilúcia Dara de Souza Bosu,0,0,0,0,7.0,6.8,8.3,,1.0,6,2,3,HUMAN,3
460689,Tábata Tatiane de Gimenes Dapru,0,0,0,0,4.8,4.6,6.9,5.6,1.0,3,3,4,HUMAN,3
964901,Regina Eloá dos Santos Eimulpeman Yche,0,0,0,0,6.5,5.5,5.4,,0.0,9,2,6,EXACTS,2
250582,Ísis de Brandão Rukago Aiman,0,0,0,0,6.5,6.8,7.8,5.1,0.0,5,5,2,DIFFICULTY,1
419439,Mara de Oliveira,1,1,1,1,0.0,0.0,0.0,0.0,1.0,3,2,4,DIFFICULTY,1
907198,Marina Sara Rangel,1,3,1,1,0.0,0.0,0.0,0.0,1.0,3,2,6,DIFFICULTY,1
673173,Silvair da Conceição de Oliveira,0,0,0,0,5.2,4.1,5.5,4.6,,3,0,3,DIFFICULTY,1
530924,Osório Quirino Lavem,1,1,3,3,0.0,0.0,0.0,0.0,1.0,7,2,6,DIFFICULTY,1
901821,Caio Xerxes Ximenes,0,0,0,0,6.0,6.7,5.9,5.2,1.0,12,5,6,EXACTS,2
987435,Laila de Sobral Taruhozu Sadiflazson,1,1,1,1,0.0,0.0,0.0,,,3,3,5,DIFFICULTY,1
544334,Zilda Zulmira Ymal,0,0,0,0,6.6,5.7,5.2,5.6,1.0,1,2,5,EXACTS,2
509704,Fátima Milene da Nóbrega Vaz de Godoy,0,0,0,0,6.7,7.1,5.7,5.2,0.0,2,4,2,EXACTS,2
710579,Magali Guiomar Arncham,0,0,0,0,5.5,6.4,7.0,,1.0,1,2,7,DIFFICULTY,1
519966,Dante Fabiano Prates,0,0,0,0,5.4,6.1,5.2,5.1,1.0,1,3,6,DIFFICULTY,1
660497,Marciano Baltazar Altulman Júnior,0,0,0,0,6.5,6.9,5.3,,0.0,2,1,6,EXACTS,2
133622,Tábata Gono,0,0,0,0,7.1,7.1,6.9,5.7,1.0,4,3,5,HUMAN,3
194511,Suzy Meda de Borges,0,0,0,0,4.9,4.9,5.3,4.5,0.0,2,3,3,DIFFICULTY,1
652978,Wellington Negrão do Espírito Santo,3,1,1,1,0.0,0.0,0.0,0.0,1.0,3,5,3,DIFFICULTY,1
508866,Mário Edinaldo de Oliveira,0,0,0,0,6.8,6.7,6.8,5.7,1.0,3,4,4,DIFFICULTY,1
963849,Cármen Nair de Pereira,1,1,1,1,0.0,0.0,0.0,0.0,1.0,3,0,6,DIFFICULTY,1
486497,Nivaldo de Gusmão Yduo,0,0,0,0,7.4,7.7,8.9,,,8,5,3,EXCELLENT,5
615829,Helder Avelino de Abreu,0,0,0,0,6.9,7.2,7.1,,1.0,3,3,5,HUMAN,3
236124,Matheus Haseaman,0,0,0,0,5.7,5.9,4.6,5.8,1.0,1,5,3,EXACTS,2
442286,Max de Ayres,0,0,0,0,5.2,5.7,6.2,,1.0,3,4,4,DIFFICULTY,1
208233,Solange Himu Branco Gutierrez,1,3,1,3,0.0,0.0,0.0,0.0,0.0,2,1,6,DIFFICULTY,1
500431,Dara Léia Lemdigi dos Santos,0,0,0,0,6.3,5.5,5.7,4.9,0.0,3,4,4,EXACTS,2
776227,Simone Laís da Gama,0,0,0,0,6.7,5.1,7.7,5.0,,9,5,2,HUMAN,3
750635,Adriana Gabrielle Nahon Pinhão,0,0,1,1,5.4,4.9,0.0,0.0,1.0,3,0,8,DIFFICULTY,1
630141,Melanie Poliana de Bueno,0,0,0,0,6.7,7.2,6.2,6.0,0.0,10,3,3,EXACTS,2
588751,Susan Duque,0,0,0,0,5.7,6.0,5.3,4.5,0.0,5,1,3,DIFFICULTY,1
564874,Flávia do Piauí,0,0,0,0,5.9,5.2,6.0,5.1,,7,3,3,EXACTS,2
395659,Rosana de Barbosa,0,0,0,0,7.5,7.5,8.8,6.9,,11,7,2,EXCELLENT,5
639068,Luzinete de Parreira,1,1,3,3,0.0,0.0,0.0,,1.0,4,3,3,DIFFICULTY,1
536720,Cristiano Celso de Souza,0,0,0,0,5.5,5.3,5.6,,1.0,3,4,3,DIFFICULTY,1
886836,Cleberson Gomes,0,0,0,0,6.2,5.3,6.0,,1.0,3,6,3,DIFFICULTY,1
271633,Fabiana Josilda Zanoyu de Leite,0,0,0,0,6.2,6.6,6.4,5.2,1.0,2,0,3,EXACTS,2
187782,Marina de Souza,0,0,0,0,6.4,5.8,5.3,,0.0,3,2,6,DIFFICULTY,1
436273,Tina Inaman,3,3,1,1,0.0,0.0,0.0,,,4,4,3,DIFFICULTY,1
